,age,overall,diff,positioning,fk_accuracy,dribbling,long_passing,agility,ball_control,stamina,strength,interceptions,vision,short_passing,curve,aggression,composure,standing_tackle
381,2.995732273553991,4.1588830833596715,2.833213344056216,4.007333185232471,3.58351893845611,4.204692619390966,3.7612001156935624,4.394449154672439,4.174387269895637,4.1588830833596715,3.8501476017100584,2.833213344056216,4.007333185232471,4.060443010546419,3.7612001156935624,3.6635616461296463,3.8918202981106265,3.1354942159291497
382,3.044522437723423,4.30406509320417,2.302585092994046,4.248495242049359,4.248495242049359,4.330733340286331,4.30406509320417,4.219507705176107,4.394449154672439,4.23410650459726,3.7376696182833684,4.174387269895637,4.30406509320417,4.3694478524670215,4.219507705176107,4.143134726391533,4.290459441148391,4.219507705176107
383,2.995732273553991,4.31748811353631,2.5649493574615367,4.04305126783455,3.9318256327243257,4.394449154672439,4.3694478524670215,4.394449154672439,4.418840607796598,4.189654742026425,4.127134385045092,4.060443010546419,4.406719247264253,4.406719247264253,4.189654742026425,4.174387269895637,4.31748811353631,4.110873864173311
384,2.8903717578961645,4.127134385045092,2.9444389791664403,4.04305126783455,4.060443010546419,4.1588830833596715,3.9889840465642745,4.3694478524670215,4.1588830833596715,3.9512437185814275,3.5553480614894135,2.995732273553991,4.1588830833596715,4.143134726391533,4.110873864173311,3.6109179126442243,4.07753744390572,3.4339872044851463
385,2.9444389791664403,4.204692619390966,2.6390573296152584,4.0943445622221,4.04305126783455,4.290459441148391,3.9318256327243257,4.31748811353631,4.23410650459726,4.007333185232471,4.02535169073515,3.1780538303479458,4.07753744390572,4.1588830833596715,4.143134726391533,3.7376696182833684,4.127134385045092,2.995732273553991
386,2.9444389791664403,4.174387269895637,2.8903717578961645,4.110873864173311,4.07753744390572,4.2626798770413155,3.828641396489095,4.143134726391533,4.219507705176107,4.127134385045092,3.9318256327243257,3.332204510175204,4.127134385045092,4.127134385045092,4.110873864173311,3.9889840465642745,4.127134385045092,3.332204510175204
387,3.044522437723423,4.276666119016055,2.3978952727983707,4.04305126783455,3.7612001156935624,4.330733340286331,4.110873864173311,4.442651256490317,4.30406509320417,4.330733340286331,3.784189633918261,2.9444389791664403,4.248495242049359,4.189654742026425,4.143134726391533,3.6375861597263857,4.143134726391533,3.1354942159291497
388,3.091042453358316,4.276666119016055,2.1972245773362196,4.219507705176107,4.290459441148391,4.219507705176107,4.276666119016055,4.31748811353631,4.290459441148391,4.499809670330265,4.07753744390572,4.0943445622221,4.290459441148391,4.30406509320417,4.290459441148391,4.30406509320417,4.23410650459726,4.189654742026425
389,2.995732273553991,4.30406509320417,2.3978952727983707,4.290459441148391,4.189654742026425,4.30406509320417,4.0943445622221,4.51085950651685,4.30406509320417,4.330733340286331,4.0943445622221,3.2188758248682006,4.219507705176107,4.204692619390966,4.1588830833596715,3.8066624897703196,4.143134726391533,3.6375861597263857
390,3.044522437723423,4.248495242049359,2.5649493574615367,4.189654742026425,4.04305126783455,4.204692619390966,4.290459441148391,4.3694478524670215,4.23410650459726,4.23410650459726,4.110873864173311,3.4657359027997265,4.23410650459726,4.23410650459726,4.07753744390572,4.007333185232471,4.127134385045092,3.8501476017100584
391,3.044522437723423,4.2626798770413155,2.3978952727983707,3.332204510175204,4.1588830833596715,3.5553480614894135,4.219507705176107,4.127134385045092,4.219507705176107,4.219507705176107,4.418840607796598,4.2626798770413155,4.127134385045092,4.290459441148391,3.044522437723423,4.07753744390572,4.0943445622221,4.290459441148391
392,2.995732273553991,4.290459441148391,2.5649493574615367,4.30406509320417,3.8501476017100584,4.3694478524670215,4.0943445622221,4.465908118654584,4.31748811353631,4.219507705176107,4.060443010546419,3.912023005428146,4.2626798770413155,4.174387269895637,4.248495242049359,3.7612001156935624,4.30406509320417,4.110873864173311
393,3.091042453358316,4.30406509320417,1.9459101490553132,4.248495242049359,4.060443010546419,4.290459441148391,4.290459441148391,4.1588830833596715,4.31748811353631,4.454347296253507,4.2626798770413155,4.2626798770413155,4.276666119016055,4.31748811353631,4.189654742026425,4.30406509320417,4.290459441148391,4.276666119016055
394,2.9444389791664403,4.31748811353631,2.302585092994046,4.219507705176107,4.248495242049359,4.31748811353631,4.343805421853684,4.3694478524670215,4.343805421853684,4.382026634673881,4.174387269895637,3.9889840465642745,4.356708826689592,4.356708826689592,4.31748811353631,4.290459441148391,4.31748811353631,3.9512437185814275
395,2.995732273553991,4.356708826689592,2.0794415416798357,4.290459441148391,4.31748811353631,4.394449154672439,4.23410650459726,4.330733340286331,4.3694478524670215,4.343805421853684,4.174387269895637,3.828641396489095,4.343805421853684,4.330733340286331,4.343805421853684,4.04305126783455,4.343805421853684,3.9889840465642745
396,2.9444389791664403,4.143134726391533,2.8903717578961645,4.07753744390572,3.912023005428146,4.07753744390572,4.1588830833596715,4.343805421853684,4.189654742026425,4.174387269895637,4.04305126783455,4.02535169073515,4.189654742026425,4.189654742026425,4.127134385045092,4.07753744390572,4.23410650459726,4.007333185232471
397,2.9444389791664403,4.248495242049359,2.70805020110221,4.07753744390572,4.204692619390966,4.30406509320417,4.02535169073515,4.406719247264253,4.248495242049359,4.04305126783455,3.871201010907891,3.295836866004329,4.110873864173311,4.204692619390966,4.2626798770413155,3.6375861597263857,3.912023005428146,3.828641396489095
398,2.772588722239781,4.04305126783455,3.2188758248682006,4.060443010546419,3.6888794541139363,4.1588830833596715,3.9512437185814275,4.110873864173311,4.110873864173311,4.07753744390572,4.127134385045092,3.332204510175204,3.871201010907891,3.8066624897703196,3.7376696182833684,3.6375861597263857,4.04305126783455,3.58351893845611
399,2.9444389791664403,4.248495242049359,2.5649493574615367,4.219507705176107,4.30406509320417,4.31748811353631,4.23410650459726,4.174387269895637,4.31748811353631,4.23410650459726,4.1588830833596715,4.007333185232471,4.31748811353631,4.31748811353631,4.23410650459726,4.04305126783455,4.276666119016055,4.04305126783455
400,2.9444389791664403,4.143134726391533,2.8903717578961645,3.912023005428146,3.784189633918261,4.110873864173311,4.204692619390966,4.31748811353631,4.174387269895637,4.143134726391533,3.9889840465642745,4.04305126783455,4.110873864173311,4.189654742026425,4.007333185232471,4.143134726391533,4.174387269895637,4.110873864173311
401,2.9444389791664403,4.189654742026425,2.8903717578961645,4.007333185232471,3.912023005428146,4.110873864173311,4.219507705176107,4.204692619390966,4.174387269895637,4.143134726391533,4.1588830833596715,4.143134726391533,4.189654742026425,4.204692619390966,4.02535169073515,4.189654742026425,4.248495242049359,4.174387269895637
402,3.1780538303479458,4.330733340286331,1.6094379124341003,4.30406509320417,4.2626798770413155,4.3694478524670215,4.330733340286331,4.406719247264253,4.382026634673881,4.290459441148391,3.713572066704308,3.9512437185814275,4.356708826689592,4.356708826689592,4.382026634673881,4.04305126783455,4.382026634673881,4.060443010546419
403,2.9444389791664403,4.30406509320417,2.302585092994046,4.143134726391533,4.394449154672439,4.3694478524670215,4.276666119016055,4.430816798843313,4.356708826689592,3.970291913552122,3.828641396489095,3.367295829986474,4.382026634673881,4.30406509320417,4.356708826689592,3.912023005428146,4.2626798770413155,3.1354942159291497
404,2.9444389791664403,4.3694478524670215,2.3978952727983707,4.418840607796598,4.290459441148391,4.430816798843313,4.04305126783455,4.465908118654584,4.382026634673881,4.394449154672439,3.8066624897703196,3.044522437723423,4.2626798770413155,4.290459441148391,4.382026634673881,3.9889840465642745,4.406719247264253,3.58351893845611
405,2.995732273553991,4.276666119016055,2.5649493574615367,4.219507705176107,4.219507705176107,4.204692619390966,4.30406509320417,4.174387269895637,4.290459441148391,4.290459441148391,3.7612001156935624,4.189654742026425,4.276666119016055,4.343805421853684,4.07753744390572,4.276666119016055,4.276666119016055,4.127134385045092
406,3.091042453358316,4.343805421853684,2.302585092994046,4.31748811353631,4.31748811353631,4.406719247264253,4.189654742026425,4.454347296253507,4.356708826689592,4.248495242049359,4.189654742026425,3.1354942159291497,4.276666119016055,4.2626798770413155,4.330733340286331,4.07753744390572,4.382026634673881,3.5553480614894135
407,3.091042453358316,4.31748811353631,2.3978952727983707,4.219507705176107,4.007333185232471,4.30406509320417,4.330733340286331,3.9889840465642745,4.3694478524670215,4.356708826689592,4.31748811353631,4.276666119016055,4.290459441148391,4.343805421853684,4.248495242049359,4.23410650459726,4.248495242049359,4.290459441148391
408,3.091042453358316,4.3694478524670215,2.0794415416798357,4.382026634673881,4.31748811353631,4.418840607796598,4.343805421853684,4.382026634673881,4.418840607796598,4.3694478524670215,3.9889840465642745,4.04305126783455,4.356708826689592,4.356708826689592,4.276666119016055,3.9318256327243257,4.406719247264253,3.912023005428146
409,2.9444389791664403,4.204692619390966,2.772588722239781,4.060443010546419,4.248495242049359,4.382026634673881,4.127134385045092,4.276666119016055,4.276666119016055,4.07753744390572,4.07753744390572,3.4339872044851463,4.143134726391533,4.174387269895637,4.189654742026425,3.9318256327243257,4.127134385045092,3.4339872044851463
410,3.091042453358316,4.30406509320417,2.0794415416798357,4.0943445622221,4.248495242049359,4.290459441148391,4.394449154672439,4.23410650459726,4.343805421853684,4.418840607796598,4.330733340286331,4.219507705176107,4.330733340286331,4.31748811353631,4.0943445622221,4.248495242049359,4.343805421853684,4.23410650459726
411,3.044522437723423,4.276666119016055,2.302585092994046,4.04305126783455,3.871201010907891,4.2626798770413155,4.30406509320417,4.204692619390966,4.31748811353631,4.356708826689592,4.343805421853684,4.189654742026425,4.23410650459726,4.31748811353631,4.07753744390572,4.1588830833596715,4.2626798770413155,4.276666119016055
412,3.091042453358316,4.382026634673881,1.791759469228055,4.31748811353631,4.330733340286331,4.382026634673881,4.290459441148391,4.406719247264253,4.394449154672439,4.30406509320417,3.8918202981106265,3.6635616461296463,4.382026634673881,4.382026634673881,4.276666119016055,4.04305126783455,4.330733340286331,3.58351893845611
413,3.044522437723423,4.276666119016055,2.3978952727983707,4.30406509320417,4.204692619390966,4.276666119016055,4.23410650459726,4.248495242049359,4.276666119016055,4.174387269895637,3.912023005428146,4.219507705176107,4.330733340286331,4.31748811353631,3.713572066704308,4.04305126783455,4.127134385045092,4.204692619390966
414,3.1354942159291497,4.30406509320417,2.0794415416798357,4.219507705176107,3.4657359027997265,4.23410650459726,4.290459441148391,4.204692619390966,4.30406509320417,4.330733340286331,4.060443010546419,4.290459441148391,4.30406509320417,4.330733340286331,3.4657359027997265,4.23410650459726,4.174387269895637,4.290459441148391
415,3.044522437723423,4.2626798770413155,2.4849066497880004,4.174387269895637,3.6375861597263857,4.356708826689592,3.7376696182833684,4.3694478524670215,4.330733340286331,3.9889840465642745,3.7376696182833684,2.8903717578961645,4.189654742026425,4.189654742026425,4.1588830833596715,3.5263605246161616,4.143134726391533,3.295836866004329
416,3.091042453358316,4.290459441148391,2.1972245773362196,4.276666119016055,4.394449154672439,4.31748811353631,4.276666119016055,4.3694478524670215,4.276666119016055,4.174387269895637,3.828641396489095,3.6888794541139363,4.31748811353631,4.290459441148391,4.382026634673881,3.9889840465642745,4.1588830833596715,4.110873864173311
417,2.995732273553991,4.276666119016055,2.3978952727983707,4.189654742026425,3.713572066704308,4.290459441148391,4.2626798770413155,4.343805421853684,4.356708826689592,4.110873864173311,3.8501476017100584,4.1588830833596715,4.290459441148391,4.2626798770413155,4.143134726391533,3.6375861597263857,4.204692619390966,4.0943445622221
418,2.9444389791664403,4.219507705176107,2.5649493574615367,3.970291913552122,3.713572066704308,4.143134726391533,4.219507705176107,4.2626798770413155,4.23410650459726,4.30406509320417,4.143134726391533,4.174387269895637,4.110873864173311,4.2626798770413155,4.007333185232471,4.07753744390572,4.219507705176107,4.174387269895637
419,2.995732273553991,4.356708826689592,2.5649493574615367,4.30406509320417,4.02535169073515,4.442651256490317,4.204692619390966,4.418840607796598,4.418840607796598,4.343805421853684,4.2626798770413155,3.4657359027997265,4.31748811353631,4.2626798770413155,4.430816798843313,3.970291913552122,4.430816798843313,3.5263605246161616
420,3.091042453358316,4.290459441148391,2.0794415416798357,4.248495242049359,4.174387269895637,4.30406509320417,4.290459441148391,4.330733340286331,4.330733340286331,4.31748811353631,4.0943445622221,4.04305126783455,4.30406509320417,4.330733340286331,4.219507705176107,4.1588830833596715,4.2626798770413155,4.110873864173311
421,2.995732273553991,4.219507705176107,2.6390573296152584,4.174387269895637,4.060443010546419,4.290459441148391,4.060443010546419,4.31748811353631,4.248495242049359,4.007333185232471,4.02535169073515,3.828641396489095,4.174387269895637,4.110873864173311,3.9318256327243257,3.713572066704308,3.9318256327243257,3.8918202981106265
422,2.9444389791664403,4.23410650459726,2.6390573296152584,4.060443010546419,3.713572066704308,4.143134726391533,4.174387269895637,4.48863636973214,4.189654742026425,4.499809670330265,4.127134385045092,4.2626798770413155,4.189654742026425,4.23410650459726,4.0943445622221,4.330733340286331,4.2626798770413155,4.174387269895637
423,2.995732273553991,4.204692619390966,2.70805020110221,4.1588830833596715,4.248495242049359,4.276666119016055,4.0943445622221,4.276666119016055,4.1588830833596715,4.0943445622221,4.060443010546419,3.258096538021482,4.30406509320417,4.189654742026425,4.330733340286331,4.04305126783455,4.060443010546419,3.4339872044851463
424,2.9444389791664403,4.276666119016055,2.302585092994046,4.248495242049359,4.143134726391533,4.2626798770413155,4.31748811353631,4.189654742026425,4.31748811353631,4.330733340286331,4.1588830833596715,4.07753744390572,4.290459441148391,4.31748811353631,4.23410650459726,4.060443010546419,4.219507705176107,4.127134385045092
425,2.9444389791664403,4.276666119016055,2.6390573296152584,3.9889840465642745,3.6109179126442243,4.418840607796598,4.0943445622221,4.477336814478207,4.343805421853684,4.189654742026425,3.6109179126442243,3.367295829986474,4.1588830833596715,4.127134385045092,3.6375861597263857,3.367295829986474,4.07753744390572,3.5553480614894135
